A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
2,1,-0.56424,-0.57788,-0.59104,-0.60345,-0.61518,-0.62628,-0.63656,-0.64595,-0.65455,-0.66233,-0.66927,-0.67542,-0.68104,-0.68634,-0.69128,-0.69613,-0.70103,-0.70613,-0.71160,-0.71773,-0.72480,-0.73304,-0.74247,-0.75315,-0.76542,-0.77932,-0.79502,-0.81222,-0.83120,-0.85186,-0.87394,-0.89715,-0.92150,-0.94664,-0.97244,-0.99835,-1.02407,-1.04919,-1.07339,-1.09619,-1.11725,-1.13611,-1.15252,-1.16605,-1.17616,-1.18288,-1.18594,-1.18525,-1.18033,-1.17163,-1.15879,-1.14233,-1.12213,-1.09844,-1.07156,-1.04167,-1.00929,-0.97489,-0.93871,-0.90137,-0.86303,-0.82435,-0.78567,-0.74744,-0.70992,-0.67338,-0.63861,-0.60544,-0.57426,-0.54501,-0.51784,-0.49326,-0.47077,-0.45099,-0.43340,-0.41827,-0.40562,-0.39508,-0.38666,-0.38019,-0.37592,-0.37338,-0.37259,-0.37343,-0.37571,-0.37946,-0.38477,-0.39129,-0.39918,-0.40797,-0.41807,-0.42871,-0.44042,-0.45277,-0.46564,-0.47921,-0.49320,-0.50750,-0.52183,-0.53615,-0.55029
2,1,2.84273,2.84663,2.84692,2.84358,2.83707,2.82725,2.81416,2.79803,2.77891,2.75680,2.73185,2.70384,2.67317,2.63963,2.60311,2.56323,2.52015,2.47383,2.42405,2.37044,2.31289,2.25136,2.18552,2.11531,2.04072,1.96170,1.87825,1.79051,1.69867,1.60299,1.50366,1.40150,1.29653,1.18984,1.08197,0.97346,0.86541,0.75874,0.65414,0.55289,0.45564,0.36368,0.27780,0.19889,0.12788,0.06530,0.01199,-0.03152,-0.06482,-0.08766,-0.09961,-0.10084,-0.09153,-0.07189,-0.04217,-0.00292,0.04545,0.10198,0.16624,0.23690,0.31348,0.39515,0.48067,0.56957,0.66077,0.75351,0.84700,0.94070,1.03396,1.12629,1.21701,1.30609,1.39319,1.47798,1.56035,1.64035,1.71779,1.79305,1.86575,1.93592,2.00410,2.06987,2.13355,2.19489,2.25427,2.31136,2.36631,2.41886,2.46915,2.51695,2.56193,2.60418,2.64350,2.67955,2.71253,2.74200,2.76787,2.79025,2.80889,2.82392,2.83513
2,1,-0.66137,-0.70437,-0.74800,-0.79246,-0.83708,-0.88170,-0.92581,-0.96888,-1.01091,-1.05103,-1.08891,-1.12416,-1.15636,-1.18514,-1.20995,-1.23058,-1.24667,-1.25802,-1.26385,-1.26387,-1.25821,-1.24637,-1.22827,-1.20400,-1.17336,-1.13643,-1.09322,-1.04405,-0.98928,-0.92911,-0.86411,-0.79454,-0.72109,-0.64429,-0.56522,-0.48418,-0.40222,-0.32020,-0.23868,-0.15864,-0.08083,-0.00588,0.06524,0.13173,0.19332,0.24909,0.29898,0.34227,0.37890,0.40856,0.43136,0.44717,0.45637,0.45876,0.45496,0.44530,0.43009,0.41005,0.38571,0.35782,0.32681,0.29349,0.25823,0.22194,0.18502,0.14833,0.11208,0.07672,0.04270,0.01057,-0.01951,-0.04729,-0.07299,-0.09622,-0.11697,-0.13545,-0.15182,-0.16624,-0.17886,-0.19020,-0.20031,-0.20959,-0.21854,-0.22745,-0.23659,-0.24643,-0.25717,-0.26940,-0.28308,-0.29860,-0.31610,-0.33572,-0.35791,-0.38243,-0.40945,-0.43896,-0.47088,-0.50509,-0.54153,-0.57990,-0.61985
2,1,0.38455,0.29620,0.21240,0.13387,0.06120,-0.00486,-0.06400,-0.11622,-0.16076,-0.19770,-0.22688,-0.24828,-0.26226,-0.26904,-0.26877,-0.26220,-0.24934,-0.23099,-0.20831,-0.18161,-0.15164,-0.11925,-0.08539,-0.05084,-0.01658,0.01681,0.04822,0.07714,0.10247,0.12403,0.14066,0.15230,0.15879,0.15962,0.15453,0.14381,0.12773,0.10618,0.07987,0.04899,0.01448,-0.02314,-0.06299,-0.10405,-0.14550,-0.18629,-0.22520,-0.26129,-0.29319,-0.32043,-0.34192,-0.35650,-0.36345,-0.36208,-0.35177,-0.33218,-0.30293,-0.26375,-0.21481,-0.15634,-0.08859,-0.01215,0.07232,0.16409,0.26210,0.36510,0.47205,0.58192,0.69329,0.80462,0.91465,1.02193,1.12530,1.22345,1.31484,1.39881,1.47412,1.54003,1.59581,1.64066,1.67435,1.69656,1.70709,1.70599,1.69357,1.66975,1.63524,1.59065,1.53640,1.47351,1.40276,1.32504,1.24132,1.15252,1.05960,0.96381,0.86617,0.76756,0.66928,0.57199,0.47668
2,2,-0.01232,-0.02084,-0.02544,-0.02606,-0.02308,-0.01681,-0.00776,0.00372,0.01724,0.03246,0.04886,0.06613,0.08365,0.10111,0.11833,0.13504,0.15070,0.16513,0.17875,0.19091,0.20169,0.21116,0.21942,0.22652,0.23269,0.23834,0.24342,0.24844,0.25337,0.25861,0.26462,0.27171,0.27999,0.28969,0.30111,0.31440,0.32946,0.34680,0.36623,0.38766,0.41135,0.43709,0.46480,0.49404,0.52497,0.55715,0.59069,0.62515,0.66030,0.69569,0.73119,0.76656,0.80173,0.83625,0.87019,0.90278,0.93418,0.96415,0.99247,1.01901,1.04337,1.06577,1.08564,1.10290,1.11740,1.12905,1.13768,1.14306,1.14512,1.14373,1.13858,1.12958,1.11647,1.09971,1.07901,1.05427,1.02548,0.99294,0.95676,0.91702,0.87426,0.82849,0.78018,0.72953,0.67698,0.62342,0.56906,0.51434,0.45987,0.40639,0.35424,0.30385,0.25580,0.21072,0.16872,0.13030,0.09592,0.06557,0.03939,0.01776,0.00059
2,2,-2.58054,-2.63307,-2.68435,-2.73388,-2.78118,-2.82579,-2.86721,-2.90479,-2.93822,-2.96709,-2.99101,-3.00957,-3.02285,-3.03047,-3.03204,-3.02775,-3.01774,-3.00187,-2.98036,-2.95349,-2.92142,-2.88457,-2.84320,-2.79786,-2.74879,-2.69677,-2.64200,-2.58530,-2.52674,-2.46717,-2.40687,-2.34609,-2.28550,-2.22550,-2.16615,-2.10779,-2.05102,-1.99593,-1.94265,-1.89110,-1.84177,-1.79447,-1.74958,-1.70700,-1.66710,-1.62933,-1.59417,-1.56176,-1.53163,-1.50421,-1.47943,-1.45703,-1.43728,-1.42024,-1.40566,-1.39329,-1.38350,-1.37639,-1.37162,-1.36908,-1.36870,-1.37049,-1.37415,-1.38000,-1.38750,-1.39649,-1.40724,-1.41949,-1.43310,-1.44802,-1.46413,-1.48137,-1.49947,-1.51880,-1.53908,-1.56011,-1.58211,-1.60516,-1.62898,-1.65413,-1.68022,-1.70750,-1.73625,-1.76644,-1.79816,-1.83142,-1.86637,-1.90294,-1.94126,-1.98150,-2.02376,-2.06779,-2.11350,-2.16119,-2.21033,-2.26088,-2.31283,-2.36558,-2.41920,-2.47310,-2.52709
2,2,-1.49276,-1.44323,-1.39069,-1.33560,-1.27832,-1.21956,-1.15936,-1.09831,-1.03628,-0.97353,-0.91020,-0.84649,-0.78241,-0.71758,-0.65220,-0.58607,-0.51901,-0.45114,-0.38219,-0.31218,-0.24120,-0.16946,-0.09678,-0.02351,0.05000,0.12370,0.19681,0.26904,0.33980,0.40873,0.47518,0.53842,0.59759,0.65252,0.70231,0.74658,0.78484,0.81665,0.84153,0.85967,0.87029,0.87395,0.87033,0.85940,0.84186,0.81774,0.78760,0.75180,0.71076,0.66514,0.61592,0.56318,0.50767,0.44989,0.39063,0.33004,0.26912,0.20739,0.14582,0.08409,0.02271,-0.03828,-0.09897,-0.15941,-0.21981,-0.28028,-0.34085,-0.40176,-0.46354,-0.52600,-0.58923,-0.65343,-0.71891,-0.78520,-0.85237,-0.92001,-0.98805,-1.05619,-1.12390,-1.19070,-1.25625,-1.31972,-1.38060,-1.43808,-1.49177,-1.54107,-1.58517,-1.62392,-1.65657,-1.68295,-1.70246,-1.71525,-1.72133,-1.72032,-1.71257,-1.69796,-1.67724,-1.65044,-1.61805,-1.58075,-1.53872
2,2,-0.52918,-0.62022,-0.70640,-0.78680,-0.86070,-0.92747,-0.98647,-1.03721,-1.07943,-1.11283,-1.13728,-1.15275,-1.15934,-1.15718,-1.14690,-1.12885,-1.10345,-1.07154,-1.03358,-0.99036,-0.94260,-0.89129,-0.83745,-0.78156,-0.72429,-0.66639,-0.60859,-0.55142,-0.49537,-0.44088,-0.38842,-0.33826,-0.29059,-0.24556,-0.20298,-0.16307,-0.12579,-0.09080,-0.05791,-0.02698,0.00242,0.03062,0.05743,0.08368,0.10972,0.13553,0.16151,0.18803,0.21530,0.24345,0.27274,0.30314,0.33477,0.36789,0.40249,0.43823,0.47502,0.51304,0.55180,0.59131,0.63135,0.67170,0.71183,0.75163,0.79075,0.82892,0.86575,0.90103,0.93408,0.96480,0.99273,1.01745,1.03880,1.05645,1.07001,1.07897,1.08341,1.08252,1.07623,1.06420,1.04642,1.02268,0.99252,0.95595,0.91326,0.86401,0.80839,0.74645,0.67837,0.60458,0.52512,0.44066,0.35171,0.25894,0.16299,0.06460,-0.03554,-0.13653,-0.23721,-0.33698,-0.43449
2,2,-0.02221,-0.07140,-0.11608,-0.15560,-0.18926,-0.21622,-0.23620,-0.24885,-0.25408,-0.25166,-0.24191,-0.22477,-0.20086,-0.17056,-0.13457,-0.09350,-0.04823,0.00040,0.05153,0.10396,0.15706,0.20969,0.26068,0.30932,0.35464,0.39598,0.43255,0.46378,0.48937,0.50873,0.52169,0.52809,0.52782,0.52085,0.50768,0.48861,0.46369,0.43357,0.39866,0.35957,0.31706,0.27156,0.22395,0.17467,0.12442,0.07401,0.02398,-0.02485,-0.07205,-0.11684,-0.15874,-0.19720,-0.23191,-0.26247,-0.28816,-0.30895,-0.32447,-0.33435,-0.33858,-0.33700,-0.32957,-0.31615,-0.29685,-0.27200,-0.24187,-0.20674,-0.16677,-0.12264,-0.07472,-0.02361,0.03012,0.08564,0.14219,0.19924,0.25580,0.31104,0.36406,0.41428,0.46082,0.50310,0.54018,0.57168,0.59702,0.61578,0.62767,0.63219,0.62938,0.61939,0.60210,0.57793,0.54718,0.51040,0.46808,0.42102,0.36999,0.31576,0.25929,0.20142,0.14352,0.08626,0.03070
2,2,1.24124,1.18552,1.12473,1.05930,0.98945,0.91581,0.83860,0.75831,0.67528,0.58998,0.50294,0.41469,0.32549,0.23618,0.14722,0.05854,-0.02891,-0.11466,-0.19873,-0.28015,-0.35884,-0.43437,-0.50633,-0.57467,-0.63890,-0.69881,-0.75429,-0.80518,-0.85158,-0.89338,-0.93038,-0.96281,-0.99083,-1.01441,-1.03381,-1.04928,-1.06072,-1.06860,-1.07303,-1.07430,-1.07248,-1.06792,-1.06095,-1.05140,-1.03941,-1.02550,-1.00928,-0.99113,-0.97063,-0.94823,-0.92363,-0.89661,-0.86744,-0.83592,-0.80184,-0.76519,-0.72567,-0.68318,-0.63774,-0.58910,-0.53721,-0.48200,-0.42370,-0.36193,-0.29686,-0.22876,-0.15812,-0.08439,-0.00814,0.07023,0.15062,0.23280,0.31601,0.39980,0.48376,0.56743,0.65037,0.73203,0.81172,0.88886,0.96326,1.03423,1.10110,1.16380,1.22173,1.27426,1.32122,1.36222,1.39693,1.42510,1.44661,1.46154,1.46961,1.47068,1.46492,1.45248,1.43320,1.40714,1.37479,1.33612,1.29146
2,2,-0.53147,-0.46863,-0.40456,-0.34007,-0.27572,-0.21187,-0.14943,-0.08871,-0.03013,0.02561,0.07847,0.12796,0.17385,0.21570,0.25340,0.28706,0.31638,0.34141,0.36201,0.37843,0.39027,0.39826,0.40227,0.40265,0.39984,0.39391,0.38517,0.37439,0.36177,0.34770,0.33272,0.31737,0.30212,0.28699,0.27294,0.26025,0.24936,0.24054,0.23419,0.23024,0.22912,0.23085,0.23541,0.24270,0.25287,0.26524,0.27973,0.29609,0.31392,0.33258,0.35155,0.37055,0.38872,0.40546,0.42029,0.43250,0.44156,0.44685,0.44793,0.44434,0.43552,0.42144,0.40154,0.37594,0.34443,0.30682,0.26362,0.21483,0.16098,0.10225,0.03929,-0.02731,-0.09681,-0.16866,-0.24178,-0.31538,-0.38899,-0.46143,-0.53185,-0.59947,-0.66347,-0.72285,-0.77708,-0.82550,-0.86776,-0.90308,-0.93122,-0.95167,-0.96483,-0.97009,-0.96790,-0.95792,-0.94063,-0.91657,-0.88566,-0.84889,-0.80633,-0.75872,-0.70680,-0.65126,-0.59264
2,2,0.31289,0.33997,0.36690,0.39267,0.41670,0.43813,0.45644,0.47092,0.48086,0.48596,0.48549,0.47906,0.46670,0.44819,0.42362,0.39257,0.35564,0.31307,0.26505,0.21228,0.15526,0.09469,0.03120,-0.03418,-0.10078,-0.16799,-0.23452,-0.29983,-0.36280,-0.42285,-0.47907,-0.53072,-0.57730,-0.61788,-0.65205,-0.67945,-0.69954,-0.71231,-0.71729,-0.71471,-0.70421,-0.68621,-0.66077,-0.62796,-0.58843,-0.54263,-0.49092,-0.43406,-0.37247,-0.30713,-0.23863,-0.16770,-0.09506,-0.02159,0.05172,0.12447,0.19541,0.26414,0.32998,0.39198,0.44963,0.50232,0.54973,0.59138,0.62711,0.65664,0.67948,0.69597,0.70615,0.70977,0.70731,0.69910,0.68557,0.66685,0.64373,0.61675,0.58613,0.55303,0.51791,0.48134,0.44426,0.40709,0.37058,0.33550,0.30245,0.27178,0.24424,0.22028,0.20015,0.18412,0.17262,0.16564,0.16335,0.16545,0.17223,0.18311,0.19787,0.21601,0.23724,0.26092,0.28632
2,2,-0.53480,-0.51262,-0.48662,-0.45656,-0.42250,-0.38456,-0.34273,-0.29753,-0.24894,-0.19713,-0.14232,-0.08478,-0.02492,0.03691,0.10011,0.16451,0.22972,0.29522,0.36062,0.42526,0.48926,0.55173,0.61265,0.67185,0.72861,0.78324,0.83533,0.88484,0.93152,0.97551,1.01691,1.05545,1.09155,1.12518,1.15639,1.18526,1.21183,1.23636,1.25879,1.27923,1.29766,1.31411,1.32861,1.34099,1.35109,1.35875,1.36402,1.36641,1.36589,1.36242,1.35553,1.34499,1.33092,1.31287,1.29091,1.26496,1.23477,1.20042,1.16209,1.11966,1.07338,1.02343,0.97019,0.91363,0.85412,0.79214,0.72822,0.66233,0.59513,0.52712,0.45862,0.39036,0.32227,0.25496,0.18870,0.12383,0.06079,-0.00011,-0.05874,-0.11480,-0.16828,-0.21868,-0.26610,-0.31032,-0.35154,-0.38946,-0.42403,-0.45546,-0.48385,-0.50888,-0.53040,-0.54852,-0.56318,-0.57438,-0.58215,-0.58653,-0.58727,-0.58430,-0.57757,-0.56716,-0.55289
2,2,-0.12060,-0.06540,-0.01016,0.04514,0.09976,0.15330,0.20544,0.25586,0.30394,0.34942,0.39182,0.43058,0.46627,0.49795,0.52562,0.54922,0.56875,0.58426,0.59569,0.60331,0.60718,0.60769,0.60519,0.59991,0.59243,0.58302,0.57242,0.56074,0.54852,0.53644,0.52429,0.51297,0.50249,0.49297,0.48465,0.47773,0.47223,0.46786,0.46486,0.46267,0.46119,0.45995,0.45884,0.45711,0.45449,0.45078,0.44537,0.43768,0.42737,0.41429,0.39825,0.37879,0.35564,0.32874,0.29814,0.26400,0.22625,0.18506,0.14076,0.09386,0.04458,-0.00665,-0.05942,-0.11322,-0.16738,-0.22144,-0.27474,-0.32729,-0.37844,-0.42733,-0.47395,-0.51789,-0.55865,-0.59605,-0.62973,-0.65963,-0.68560,-0.70734,-0.72505,-0.73842,-0.74765,-0.75268,-0.75376,-0.75046,-0.74337,-0.73203,-0.71692,-0.69823,-0.67558,-0.64945,-0.62007,-0.58748,-0.55182,-0.51297,-0.47122,-0.42718,-0.38057,-0.33174,-0.28104,-0.22876,-0.17504
2,2,1.03145,1.05893,1.08221,1.10158,1.11706,1.12866,1.13632,1.14026,1.14025,1.13642,1.12873,1.11719,1.10203,1.08276,1.05977,1.03284,1.00212,0.96741,0.92900,0.88660,0.84065,0.79092,0.73746,0.68045,0.61994,0.55603,0.48909,0.41933,0.34710,0.27257,0.19598,0.11818,0.03898,-0.04092,-0.12097,-0.20073,-0.27988,-0.35773,-0.43361,-0.50719,-0.57799,-0.64540,-0.70918,-0.76885,-0.82421,-0.87490,-0.92059,-0.96121,-0.99662,-1.02679,-1.05176,-1.07166,-1.08653,-1.09667,-1.10214,-1.10316,-1.10016,-1.09340,-1.08282,-1.06906,-1.05220,-1.03254,-1.01016,-0.98528,-0.95806,-0.92842,-0.89645,-0.86230,-0.82560,-0.78674,-0.74559,-0.70200,-0.65599,-0.60736,-0.55628,-0.50248,-0.44639,-0.38771,-0.32664,-0.26348,-0.19836,-0.13152,-0.06346,0.00584,0.07587,0.14631,0.21672,0.28690,0.35610,0.42415,0.49056,0.55484,0.61694,0.67640,0.73304,0.78640,0.83648,0.88299,0.92593,0.96489,1.00024
2,2,-0.68592,-0.64135,-0.59919,-0.55937,-0.52143,-0.48555,-0.45116,-0.41809,-0.38606,-0.35480,-0.32396,-0.29321,-0.26259,-0.23159,-0.20012,-0.16804,-0.13536,-0.10203,-0.06797,-0.03332,0.00201,0.03756,0.07317,0.10877,0.14384,0.17832,0.21147,0.24312,0.27253,0.29947,0.32378,0.34457,0.36174,0.37479,0.38344,0.38722,0.38575,0.37860,0.36599,0.34763,0.32319,0.29280,0.25632,0.21384,0.16555,0.11148,0.05206,-0.01274,-0.08275,-0.15725,-0.23592,-0.31858,-0.40444,-0.49310,-0.58397,-0.67641,-0.77010,-0.86422,-0.95816,-1.05141,-1.14315,-1.23265,-1.31923,-1.40253,-1.48185,-1.55646,-1.62577,-1.68939,-1.74671,-1.79746,-1.84146,-1.87799,-1.90699,-1.92821,-1.94177,-1.94777,-1.94599,-1.93668,-1.92019,-1.89695,-1.86706,-1.83106,-1.78939,-1.74274,-1.69140,-1.63644,-1.57825,-1.51731,-1.45423,-1.38987,-1.32481,-1.25959,-1.19465,-1.13039,-1.06746,-1.00612,-0.94667,-0.88949,-0.83484,-0.78259,-0.73300
2,3,-1.48307,-1.45651,-1.42725,-1.39543,-1.36112,-1.32458,-1.28568,-1.24471,-1.20163,-1.15647,-1.10943,-1.06049,-1.01025,-0.95839,-0.90529,-0.85121,-0.79644,-0.74100,-0.68513,-0.62926,-0.57356,-0.51814,-0.46356,-0.40979,-0.35728,-0.30602,-0.25643,-0.20866,-0.16283,-0.11915,-0.07775,-0.03880,-0.00246,0.03125,0.06230,0.09049,0.11585,0.13835,0.15801,0.17471,0.18878,0.19990,0.20832,0.21370,0.21634,0.21620,0.21324,0.20748,0.19893,0.18738,0.17300,0.15590,0.13574,0.11279,0.08684,0.05762,0.02552,-0.00957,-0.04783,-0.08907,-0.13326,-0.18027,-0.23010,-0.28266,-0.33775,-0.39520,-0.45435,-0.51530,-0.57764,-0.64116,-0.70526,-0.76989,-0.83434,-0.89795,-0.96086,-1.02239,-1.08227,-1.13998,-1.19515,-1.24773,-1.29704,-1.34285,-1.38515,-1.42380,-1.45856,-1.48929,-1.51623,-1.53917,-1.55813,-1.57311,-1.58422,-1.59155,-1.59519,-1.59536,-1.59209,-1.58534,-1.57567,-1.56275,-1.54705,-1.52847,-1.50709
2,3,-0.55931,-0.57871,-0.59990,-0.62319,-0.64872,-0.67660,-0.70734,-0.74071,-0.77693,-0.81584,-0.85767,-0.90216,-0.94939,-0.99881,-1.05020,-1.10360,-1.15824,-1.21384,-1.27014,-1.32630,-1.38218,-1.43673,-1.48992,-1.54104,-1.58938,-1.63484,-1.67660,-1.71461,-1.74821,-1.77733,-1.80130,-1.82035,-1.83385,-1.84201,-1.84493,-1.84242,-1.83439,-1.82128,-1.80303,-1.78015,-1.75267,-1.72089,-1.68514,-1.64567,-1.60311,-1.55743,-1.50920,-1.45860,-1.40612,-1.35186,-1.29643,-1.24003,-1.18265,-1.12494,-1.06717,-1.00936,-0.95205,-0.89519,-0.83913,-0.78429,-0.73075,-0.67892,-0.62894,-0.58113,-0.53561,-0.49267,-0.45273,-0.41591,-0.38224,-0.35189,-0.32514,-0.30203,-0.28253,-0.26689,-0.25452,-0.24587,-0.24081,-0.23884,-0.23990,-0.24365,-0.25017,-0.25888,-0.26955,-0.28190,-0.29559,-0.31011,-0.32548,-0.34117,-0.35714,-0.37302,-0.38884,-0.40435,-0.41982,-0.43485,-0.44953,-0.46411,-0.47869,-0.49367,-0.50868,-0.52457,-0.54138
2,3,-0.16791,-0.19304,-0.21322,-0.22773,-0.23645,-0.23897,-0.23516,-0.22504,-0.20862,-0.18550,-0.15610,-0.12053,-0.07889,-0.03151,0.02118,0.07925,0.14206,0.20945,0.28096,0.35616,0.43479,0.51635,0.60064,0.68709,0.77551,0.86558,0.95698,1.04920,1.14182,1.23466,1.32721,1.41924,1.51015,1.59941,1.68677,1.77158,1.85358,1.93208,2.00647,2.07636,2.14109,2.20008,2.25295,2.29904,2.33806,2.36960,2.39334,2.40901,2.41640,2.41539,2.40612,2.38865,2.36316,2.33004,2.28943,2.24212,2.18881,2.12988,2.06619,1.99846,1.92751,1.85409,1.77898,1.70316,1.62723,1.55201,1.47799,1.40586,1.33601,1.26889,1.20461,1.14350,1.08564,1.03100,0.97924,0.93047,0.88441,0.84046,0.79820,0.75739,0.71758,0.67820,0.63916,0.59959,0.55960,0.51887,0.47709,0.43409,0.39003,0.34459,0.29828,0.25129,0.20367,0.15600,0.10863,0.06217,0.01711,-0.02583,-0.06648,-0.10410,-0.13817
2,3,-1.63454,-1.61784,-1.59739,-1.57330,-1.54620,-1.51636,-1.48427,-1.45020,-1.41477,-1.37832,-1.34147,-1.30444,-1.26762,-1.23116,-1.19553,-1.16114,-1.12813,-1.09658,-1.06641,-1.03793,-1.01113,-0.98601,-0.96255,-0.94034,-0.91963,-0.90020,-0.88159,-0.86375,-0.84638,-0.82942,-0.81249,-0.79536,-0.77785,-0.75959,-0.74054,-0.72050,-0.69936,-0.67706,-0.65316,-0.62797,-0.60127,-0.57335,-0.54407,-0.51351,-0.48208,-0.44957,-0.41630,-0.38262,-0.34883,-0.31527,-0.28226,-0.25009,-0.21918,-0.19002,-0.16290,-0.13831,-0.11679,-0.09871,-0.08431,-0.07403,-0.06791,-0.06667,-0.07031,-0.07930,-0.09348,-0.11301,-0.13795,-0.16814,-0.20352,-0.24405,-0.28915,-0.33875,-0.39255,-0.44997,-0.51071,-0.57416,-0.63997,-0.70766,-0.77667,-0.84595,-0.91544,-0.98456,-1.05258,-1.11895,-1.18321,-1.24487,-1.30355,-1.35861,-1.41000,-1.45702,-1.49966,-1.53745,-1.57032,-1.59802,-1.62054,-1.63762,-1.64972,-1.65675,-1.65847,-1.65502,-1.64699
2,3,0.85274,0.90086,0.94629,0.98868,1.02782,1.06337,1.09529,1.12332,1.14684,1.16590,1.18036,1.18980,1.19403,1.19272,1.18603,1.17336,1.15483,1.13022,1.09957,1.06264,1.01958,0.97040,0.91503,0.85348,0.78609,0.71284,0.63421,0.55022,0.46118,0.36749,0.26965,0.16779,0.06268,-0.04524,-0.15531,-0.26683,-0.37939,-0.49204,-0.60439,-0.71552,-0.82458,-0.93091,-1.03376,-1.13244,-1.22630,-1.31460,-1.39692,-1.47231,-1.54065,-1.60115,-1.65396,-1.69843,-1.73468,-1.76249,-1.78168,-1.79275,-1.79547,-1.79051,-1.77791,-1.75820,-1.73180,-1.69880,-1.66006,-1.61581,-1.56700,-1.51403,-1.45723,-1.39715,-1.33412,-1.26892,-1.20199,-1.13346,-1.06374,-0.99304,-0.92171,-0.84989,-0.77784,-0.70586,-0.63379,-0.56203,-0.49042,-0.41917,-0.34816,-0.27760,-0.20749,-0.13805,-0.06909,-0.00073,0.06741,0.13462,0.20098,0.26669,0.33139,0.39511,0.45763,0.51902,0.57906,0.63742,0.69426,0.74920,0.80220
2,3,-0.42641,-0.41017,-0.38898,-0.36293,-0.33231,-0.29665,-0.25628,-0.21146,-0.16214,-0.10910,-0.05199,0.00851,0.07213,0.13846,0.20722,0.27785,0.35023,0.42398,0.49847,0.57340,0.64825,0.72285,0.79684,0.86965,0.94100,1.01053,1.07787,1.14301,1.20500,1.26380,1.31903,1.37042,1.41763,1.46044,1.49807,1.53057,1.55789,1.57969,1.59577,1.60593,1.61025,1.60858,1.60091,1.58730,1.56798,1.54294,1.51291,1.47789,1.43828,1.39442,1.34695,1.29607,1.24267,1.18681,1.12913,1.07006,1.01030,0.95034,0.89050,0.83122,0.77282,0.71583,0.66023,0.60633,0.55414,0.50403,0.45610,0.41000,0.36588,0.32387,0.28341,0.24477,0.20767,0.17218,0.13769,0.10410,0.07146,0.03941,0.00791,-0.02333,-0.05399,-0.08453,-0.11470,-0.14477,-0.17474,-0.20406,-0.23295,-0.26104,-0.28816,-0.31425,-0.33885,-0.36195,-0.38287,-0.40147,-0.41742,-0.43024,-0.43953,-0.44530,-0.44716,-0.44467,-0.43792
2,3,0.19425,0.15323,0.11474,0.07899,0.04635,0.01697,-0.00879,-0.03092,-0.04904,-0.06332,-0.07363,-0.07979,-0.08189,-0.07992,-0.07374,-0.06392,-0.05004,-0.03261,-0.01151,0.01300,0.04092,0.07199,0.10620,0.14361,0.18384,0.22699,0.27270,0.32116,0.37238,0.42605,0.48194,0.54015,0.60042,0.66271,0.72640,0.79178,0.85833,0.92551,0.99317,1.06111,1.12885,1.19581,1.26156,1.32576,1.38796,1.44751,1.50410,1.55726,1.60689,1.65235,1.69315,1.72933,1.76071,1.78686,1.80773,1.82358,1.83422,1.83955,1.83985,1.83540,1.82641,1.81311,1.79582,1.77493,1.75055,1.72330,1.69321,1.66081,1.62679,1.59098,1.55390,1.51584,1.47692,1.43750,1.39761,1.35742,1.31709,1.27654,1.23588,1.19503,1.15403,1.11254,1.07095,1.02883,0.98631,0.94319,0.89923,0.85465,0.80910,0.76275,0.71578,0.66792,0.61965,0.57099,0.52198,0.47313,0.42444,0.37610,0.32864,0.28236,0.23742
2,3,0.46918,0.44751,0.42226,0.39380,0.36177,0.32638,0.28726,0.24469,0.19859,0.14908,0.09638,0.04091,-0.01754,-0.07844,-0.14171,-0.20674,-0.27340,-0.34113,-0.40969,-0.47854,-0.54721,-0.61582,-0.68352,-0.75010,-0.81497,-0.87789,-0.93854,-0.99621,-1.05086,-1.10242,-1.15016,-1.19420,-1.23393,-1.26943,-1.30011,-1.32629,-1.34748,-1.36379,-1.37485,-1.38059,-1.38125,-1.37674,-1.36701,-1.35240,-1.33263,-1.30824,-1.27909,-1.24542,-1.20763,-1.16573,-1.12018,-1.07132,-1.01968,-0.96517,-0.90828,-0.84930,-0.78889,-0.72730,-0.66486,-0.60199,-0.53889,-0.47592,-0.41370,-0.35227,-0.29207,-0.23297,-0.17551,-0.11997,-0.06647,-0.01516,0.03402,0.08074,0.12499,0.16658,0.20565,0.24237,0.27647,0.30820,0.33753,0.36451,0.38924,0.41187,0.43252,0.45091,0.46745,0.48242,0.49556,0.50724,0.51703,0.52521,0.53172,0.53671,0.53998,0.54127,0.54057,0.53786,0.53278,0.52544,0.51561,0.50304,0.48764
